
Thu Jan  1 00:01:54 1970

Flight Log #4
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.2'
LEGEND:[rover_t, rover_status, [rover_orient], [rover_ex_gyro], rover_ex_gyro_temp, [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag]]
DATA[7270, 0, [0,0,0], [-0.033717, 0.009809, 0.011859], 13, [-0.156906, -0.137293, -0.058840], [-0.021535, -0.122034, 9.805787], [258.000000, 18.000000, -90.000000], [267, -67, 291]]
DATA[7320, 0, [0,0,0], [-0.032564, 0.010454, 0.005691], 13, [-0.117680, -0.117680, 10.395049], [0.000000, -0.088534, 9.824930], [259.000000, 18.000000, -91.000000], [263, -60, 287]]
DATA[7380, 0, [0,0,0], [-0.032063, 0.010527, 0.003393], 13, [-0.078453, -0.098067, 10.355823], [-0.028714, -0.117248, 9.824930], [260.000000, 20.000000, -94.000000], [264, -60, 297]]
DATA[7450, 0, [0,0,0], [-0.033744, 0.010625, 0.012393], 13, [-0.137293, -0.156906, -0.078453], [-0.033500, -0.083749, 9.801002], [257.000000, 18.000000, -89.000000], [262, -53, 291]]
DATA[7500, 0, [0,0,0], [-0.033692, 0.011175, 0.017117], 13, [-0.078453, -0.176520, -0.078453], [-0.035892, -0.112463, 9.824930], [257.000000, 17.000000, -90.000000], [267, -55, 297]]
DATA[7560, 0, [0,0,0], [-0.033584, 0.012827, 0.011188], 13, [-0.078453, -0.117680, 10.140077], [-0.026321, -0.112463, 9.824930], [259.000000, 19.000000, -96.000000], [269, -59, 293]]
DATA[7620, 0, [0,0,0], [-0.031725, 0.014132, 0.004955], 13, [-0.039227, -0.078453, 10.434276], [-0.023928, -0.112463, 9.810573], [257.000000, 17.000000, -92.000000], [262, -63, 288]]
DATA[7690, 0, [0,0,0], [-0.029956, 0.012710, 0.001609], 13, [-0.137293, -0.058840, 10.355823], [-0.026321, -0.050249, 9.820144], [-1.000000, 15.000000, -92.000000], [263, -60, 301]]
DATA[7740, 0, [0,0,0], [-0.031086, 0.013283, 0.000699], 13, [-0.137293, -0.137293, -0.098067], [-0.035892, -0.088534, 9.829716], [258.000000, 14.000000, -94.000000], [266, -55, 292]]
DATA[7800, 0, [0,0,0], [-0.033360, 0.012958, -0.000983], 13, [-0.098067, -0.098067, -0.019613], [-0.052642, -0.102891, 9.829716], [256.000000, 14.000000, -95.000000], [272, -59, 292]]
DATA[7860, 0, [0,0,0], [-0.032885, 0.012908, 0.002305], 13, [-0.098067, -0.156906, 10.140077], [0.000000, -0.107677, 9.815358], [256.000000, 17.000000, -94.000000], [271, -61, 293]]
DATA[7920, 0, [0,0,0], [-0.034154, 0.011039, 0.018879], 13, [0.058840, -0.156906, -0.039227], [-0.026321, -0.107677, 9.815358], [-1.000000, 15.000000, -93.000000], [270, -61, 297]]
DATA[7980, 0, [0,0,0], [-0.032301, 0.012402, 0.012221], 13, [-0.137293, -0.078453, -0.156906], [-0.009571, -0.102891, 9.848858], [259.000000, 16.000000, -93.000000], [269, -68, 286]]
DATA[8040, 0, [0,0,0], [-0.034728, 0.010858, 0.005895], 13, [-0.078453, -0.176520, -0.058840], [-0.016750, -0.059821, 9.853643], [257.000000, 18.000000, -92.000000], [258, -61, 287]]
DATA[8100, 0, [0,0,0], [-0.033025, 0.012424, 0.010216], 13, [-0.117680, -0.137293, -0.019613], [-0.047856, -0.102891, 9.805787], [-1.000000, 16.000000, -93.000000], [271, -62, 292]]
DATA[8160, 0, [0,0,0], [-0.033485, 0.012970, 0.018764], 13, [-0.098067, -0.117680, 10.395049], [-0.033500, -0.117248, 9.820144], [258.000000, 22.000000, -92.000000], [265, -61, 290]]
DATA[8230, 0, [0,0,0], [-0.033130, 0.012524, 0.012642], 13, [-0.019613, -0.156906, 10.355823], [-0.026321, -0.102891, 9.829716], [257.000000, 21.000000, -94.000000], [261, -63, 297]]
DATA[8280, 0, [0,0,0], [-0.034220, 0.012673, 0.005485], 13, [-0.058840, -0.078453, -0.098067], [-0.035892, -0.093320, 9.805787], [256.000000, 22.000000, -93.000000], [267, -63, 293]]
DATA[8340, 0, [0,0,0], [-0.035401, 0.011368, 0.015762], 13, [-0.078453, -0.137293, -0.078453], [-0.014357, -0.102891, 9.839287], [258.000000, 13.000000, -90.000000], [274, -62, 288]]
DATA[8410, 0, [0,0,0], [-0.036457, 0.012278, 0.007502], 13, [-0.039227, -0.176520, -0.117680], [-0.033500, -0.098106, 9.829716], [258.000000, 21.000000, -91.000000], [267, -61, 296]]
DATA[8460, 0, [0,0,0], [-0.036010, 0.012081, 0.004311], 13, [-0.098067, -0.196133, 10.395049], [-0.031107, -0.088534, 9.810573], [260.000000, 18.000000, -91.000000], [272, -59, 300]]
DATA[8520, 0, [0,0,0], [-0.034763, 0.012324, 0.001341], 13, [-0.117680, -0.137293, -0.078453], [-0.026321, -0.102891, 9.824930], [258.000000, 17.000000, -92.000000], [271, -65, 300]]
DATA[8580, 0, [0,0,0], [-0.033288, 0.013306, 0.010936], 13, [-0.176520, -0.137293, -0.156906], [-0.031107, -0.098106, 9.829716], [261.000000, 21.000000, -89.000000], [273, -65, 296]]
DATA[8640, 0, [0,0,0], [-0.024753, 0.012785, 0.013449], 13, [-0.039227, -0.137293, -0.117680], [-0.004786, -0.107677, 9.810573], [258.000000, 15.000000, -91.000000], [264, -63, 293]]
DATA[8710, 0, [0,0,0], [-0.028552, 0.011499, 0.005440], 13, [-0.117680, -0.156906, -0.019613], [-0.038285, -0.093320, 9.824930], [256.000000, 18.000000, -92.000000], [264, -65, 296]]
DATA[8760, 0, [0,0,0], [-0.029886, 0.012061, 0.003262], 13, [-0.117680, -0.117680, -0.019613], [-0.016750, -0.093320, 9.796216], [258.000000, 15.000000, -92.000000], [261, -57, 289]]
DATA[8820, 0, [0,0,0], [-0.031340, 0.011492, 0.001205], 13, [-0.137293, -0.176520, -0.058840], [-0.038285, -0.102891, 9.848858], [259.000000, 14.000000, -91.000000], [265, -57, 300]]
DATA[8880, 0, [0,0,0], [-0.033140, 0.012065, 0.018391], 13, [-0.098067, -0.137293, -0.078453], [-0.050249, -0.093320, 9.810573], [259.000000, 13.000000, -91.000000], [268, -60, 301]]
DATA[8950, 0, [0,0,0], [-0.034575, 0.012381, 0.008518], 13, [-0.098067, -0.176520, -0.137293], [-0.035892, -0.102891, 9.824930], [258.000000, 12.000000, -96.000000], [258, -56, 299]]
DATA[9000, 0, [0,0,0], [-0.034787, 0.012228, 0.014654], 13, [-0.156906, -0.098067, -0.117680], [-0.004786, -0.088534, 9.820144], [256.000000, 13.000000, -92.000000], [272, -57, 295]]
DATA[9060, 0, [0,0,0], [-0.035087, 0.011483, 0.006685], 13, [-0.078453, -0.117680, -0.117680], [-0.007178, -0.098106, 9.820144], [258.000000, 16.000000, -93.000000], [271, -60, 304]]
DATA[9130, 0, [0,0,0], [-0.033413, 0.011527, 0.006858], 13, [-0.058840, -0.117680, -0.058840], [-0.045464, -0.083749, 9.820144], [258.000000, 17.000000, -93.000000], [264, -61, 288]]
DATA[9180, 0, [0,0,0], [-0.021500, 0.011904, 0.019600], 13, [-0.137293, -0.117680, -0.117680], [-0.026321, -0.074178, 9.805787], [259.000000, 17.000000, -93.000000], [269, -61, 282]]
DATA[9240, 0, [0,0,0], [-0.026889, 0.012534, 0.010172], 13, [-0.137293, -0.196133, -0.117680], [-0.026321, -0.064606, 9.810573], [256.000000, 16.000000, -95.000000], [270, -60, 294]]
DATA[9300, 0, [0,0,0], [-0.029968, 0.012535, 0.005040], 13, [-0.156906, -0.137293, -0.078453], [0.000000, -0.098106, 9.824930], [-2.000000, 18.000000, -93.000000], [265, -57, 295]]
DATA[9360, 0, [0,0,0], [-0.032552, 0.011479, 0.002002], 13, [-0.098067, -0.156906, -0.156906], [-0.021535, -0.117248, 9.805787], [-2.000000, 19.000000, -89.000000], [265, -57, 294]]
DATA[9420, 0, [0,0,0], [-0.033396, 0.011246, 0.018537], 13, [-0.117680, -0.176520, 10.434276], [-0.026321, -0.098106, 9.834501], [256.000000, 23.000000, -91.000000], [269, -58, 281]]
DATA[9480, 0, [0,0,0], [-0.035013, 0.012002, 0.017759], 13, [-0.098067, -0.117680, 10.434276], [-0.026321, -0.122034, 9.829716], [-1.000000, 18.000000, -92.000000], [269, -66, 292]]
DATA[9540, 0, [0,0,0], [-0.034654, 0.012960, 0.009873], 13, [-0.137293, -0.098067, -0.078453], [-0.040678, -0.093320, 9.824930], [258.000000, 21.000000, -88.000000], [265, -55, 297]]
DATA[9600, 0, [0,0,0], [-0.034151, 0.012005, 0.004123], 13, [-0.117680, -0.098067, -0.137293], [-0.007178, -0.088534, 9.820144], [260.000000, 20.000000, -91.000000], [267, -63, 294]]
DATA[9660, 0, [0,0,0], [-0.031951, 0.012428, 0.008912], 13, [-0.117680, -0.098067, 10.395049], [-0.021535, -0.102891, 9.829716], [261.000000, 19.000000, -91.000000], [271, -53, 289]]
DATA[9720, 0, [0,0,0], [-0.032734, 0.013182, 0.014705], 13, [-0.176520, -0.098067, -0.019613], [-0.011964, -0.088534, 9.810573], [260.000000, 15.000000, -91.000000], [265, -58, 297]]
DATA[9780, 0, [0,0,0], [-0.031447, 0.013137, 0.020839], 13, [-0.078453, -0.176520, -0.117680], [-0.004786, -0.098106, 9.815358], [257.000000, 15.000000, -91.000000], [265, -58, 292]]
DATA[9840, 0, [0,0,0], [-0.033935, 0.014202, 0.025460], 13, [-0.039227, -0.098067, -0.098067], [-0.033500, -0.107677, 9.834501], [260.000000, 13.000000, -92.000000], [263, -57, 299]]
DATA[9900, 0, [0,0,0], [-0.034013, 0.013072, 0.021434], 13, [-0.039227, -0.137293, -0.098067], [-0.031107, -0.093320, 9.860822], [259.000000, 14.000000, -89.000000], [262, -57, 301]]
DATA[9960, 0, [0,0,0], [-0.034202, 0.013249, 0.029743], 13, [-0.078453, -0.039227, 10.159690], [-0.031107, -0.078963, 9.796216], [-1.000000, 14.000000, -91.000000], [271, -59, 300]]
DATA[10020, 0, [0,0,0], [-0.031904, 0.012268, 0.016340], 13, [-0.078453, -0.196133, -0.039227], [-0.002393, -0.093320, 9.810573], [258.000000, 11.000000, -91.000000], [267, -67, 298]]
DATA[10090, 0, [0,0,0], [-0.031801, 0.012684, 0.008395], 13, [-0.137293, -0.137293, -0.019613], [-0.014357, -0.102891, 9.824930], [-2.000000, 13.000000, -92.000000], [272, -65, 290]]
DATA[10140, 0, [0,0,0], [-0.033258, 0.012623, 0.010638], 13, [-0.117680, -0.156906, -0.058840], [-0.038285, -0.098106, 9.863214], [256.000000, 18.000000, -88.000000], [269, -60, 295]]
DATA[10200, 0, [0,0,0], [-0.034339, 0.012168, 0.023281], 13, [-0.117680, -0.156906, -0.137293], [-0.014357, -0.088534, 9.829716], [-1.000000, 16.000000, -95.000000], [266, -61, 291]]
DATA[10270, 0, [0,0,0], [-0.035422, 0.011275, 0.031787], 13, [-0.137293, -0.156906, 10.355823], [-0.016750, -0.098106, 9.839287], [-2.000000, 15.000000, -94.000000], [270, -53, 287]]
DATA[10320, 0, [0,0,0], [-0.033835, 0.011596, 0.035502], 13, [-0.078453, -0.156906, -0.137293], [-0.040678, -0.107677, 9.810573], [258.000000, 14.000000, -92.000000], [267, -59, 295]]
DATA[10380, 0, [0,0,0], [-0.034651, 0.011123, 0.023900], 13, [-0.137293, -0.098067, -0.137293], [-0.028714, -0.083749, 9.815358], [258.000000, 15.000000, -93.000000], [267, -60, 298]]
DATA[10440, 0, [0,0,0], [-0.022524, 0.008751, 0.026937], 13, [-0.078453, -0.156906, -0.117680], [-0.026321, -0.107677, 9.844072], [259.000000, 14.000000, -90.000000], [271, -60, 290]]
DATA[10510, 0, [0,0,0], [-0.028284, 0.007214, 0.016370], 13, [-0.117680, -0.117680, -0.019613], [-0.033500, -0.107677, 9.848858], [261.000000, 19.000000, -91.000000], [277, -68, 300]]
DATA[10560, 0, [0,0,0], [-0.030009, 0.009284, 0.025679], 13, [-0.156906, -0.176520, -0.019613], [-0.033500, -0.078963, 9.824930], [-1.000000, 18.000000, -92.000000], [271, -61, 294]]
DATA[10620, 0, [0,0,0], [-0.029327, 0.010867, 0.020999], 13, [-0.058840, -0.098067, -0.039227], [-0.026321, -0.102891, 9.786645], [257.000000, 18.000000, -90.000000], [271, -60, 283]]
DATA[10680, 0, [0,0,0], [-0.030292, 0.012611, 0.009534], 13, [-0.078453, -0.117680, 10.355823], [-0.007178, -0.078963, 9.810573], [257.000000, 16.000000, -90.000000], [271, -55, 297]]
DATA[10740, 0, [0,0,0], [-0.031570, 0.012332, 0.020137], 13, [-0.078453, -0.117680, 10.395049], [-0.016750, -0.098106, 9.834501], [258.000000, 19.000000, -90.000000], [264, -58, 297]]
DATA[10800, 0, [0,0,0], [-0.033029, 0.010849, 0.018692], 13, [-0.098067, -0.176520, -0.117680], [-0.035892, -0.112463, 9.810573], [258.000000, 19.000000, -92.000000], [272, -60, 286]]
DATA[10860, 0, [0,0,0], [-0.031240, 0.011898, 0.008416], 13, [-0.117680, -0.215746, -0.137293], [-0.007178, -0.093320, 9.829716], [259.000000, 16.000000, -88.000000], [278, -54, 295]]
DATA[10920, 0, [0,0,0], [-0.031171, 0.012660, 0.003264], 13, [-0.156906, -0.176520, -0.058840], [-0.043071, -0.122034, 9.801002], [259.000000, 19.000000, -88.000000], [266, -61, 300]]
DATA[10980, 0, [0,0,0], [-0.032601, 0.011849, 0.015570], 13, [-0.137293, -0.137293, -0.019613], [-0.031107, -0.098106, 9.858429], [259.000000, 16.000000, -89.000000], [268, -59, 290]]
DATA[11040, 0, [0,0,0], [-0.032361, 0.012304, 0.007762], 13, [-0.078453, -0.137293, -0.098067], [-0.023928, -0.102891, 9.834501], [257.000000, 16.000000, -93.000000], [273, -62, 286]]
DATA[11100, 0, [0,0,0], [-0.033771, 0.012750, 0.021475], 13, [-0.117680, -0.156906, -0.019613], [-0.031107, -0.074178, 9.801002], [-2.000000, 11.000000, -95.000000], [269, -60, 290]]
DATA[11160, 0, [0,0,0], [-0.033710, 0.014870, 0.029457], 13, [-0.117680, -0.156906, -0.117680], [-0.023928, -0.093320, 9.834501], [-1.000000, 14.000000, -94.000000], [272, -55, 286]]
DATA[11220, 0, [0,0,0], [-0.033949, 0.013283, 0.015370], 13, [-0.176520, -0.137293, -0.098067], [-0.021535, -0.088534, 9.815358], [259.000000, 13.000000, -93.000000], [271, -56, 301]]
DATA[11290, 0, [0,0,0], [-0.034110, 0.012943, 0.018825], 13, [-0.235360, -0.196133, -0.058840], [-0.031107, -0.102891, 9.791430], [258.000000, 12.000000, -94.000000], [275, -61, 290]]
DATA[11340, 0, [0,0,0], [-0.033184, 0.012403, 0.009856], 13, [-0.176520, -0.137293, -0.156906], [-0.028714, -0.131605, 9.820144], [-2.000000, 17.000000, -91.000000], [267, -58, 287]]
DATA[11400, 0, [0,0,0], [-0.029773, 0.013919, 0.004884], 13, [-0.117680, -0.156906, -0.078453], [-0.023928, -0.074178, 9.805787], [258.000000, 17.000000, -91.000000], [270, -63, 297]]
DATA[11470, 0, [0,0,0], [-0.033117, 0.013275, 0.012501], 13, [-0.078453, -0.215746, -0.117680], [-0.021535, -0.112463, 9.824930], [257.000000, 17.000000, -92.000000], [272, -62, 290]]
DATA[11520, 0, [0,0,0], [-0.033173, 0.012829, 0.023420], 13, [-0.117680, -0.156906, -0.098067], [-0.028714, -0.078963, 9.815358], [259.000000, 21.000000, -91.000000], [274, -59, 290]]
DATA[11580, 0, [0,0,0], [-0.031275, 0.013957, 0.014700], 13, [-0.078453, -0.196133, -0.117680], [-0.016750, -0.112463, 9.841680], [256.000000, 15.000000, -91.000000], [270, -64, 294]]
DATA[11640, 0, [0,0,0], [-0.033429, 0.013547, 0.015652], 13, [-0.156906, -0.156906, -0.019613], [-0.002393, -0.102891, 9.824930], [261.000000, 20.000000, -91.000000], [270, -63, 293]]
DATA[11710, 0, [0,0,0], [-0.034410, 0.013160, 0.022427], 13, [-0.156906, -0.196133, -0.156906], [-0.035892, -0.088534, 9.858429], [259.000000, 18.000000, -91.000000], [270, -58, 290]]
DATA[11760, 0, [0,0,0], [-0.034012, 0.012000, 0.030600], 13, [-0.117680, -0.117680, -0.098067], [-0.033500, -0.107677, 9.853643], [256.000000, 21.000000, -90.000000], [266, -56, 285]]
DATA[11820, 0, [0,0,0], [-0.031285, 0.013231, 0.015721], 13, [-0.078453, -0.117680, 10.375436], [-0.016750, -0.088534, 9.820144], [257.000000, 20.000000, -93.000000], [272, -61, 279]]
DATA[11880, 0, [0,0,0], [-0.030535, 0.012872, 0.006974], 13, [-0.176520, -0.117680, -0.058840], [-0.028714, -0.112463, 9.805787], [257.000000, 19.000000, -92.000000], [263, -58, 289]]
DATA[11940, 0, [0,0,0], [-0.031422, 0.012473, 0.003765], 13, [-0.176520, -0.176520, 10.159690], [-0.031107, -0.078963, 9.820144], [259.000000, 17.000000, -91.000000], [266, -55, 300]]
DATA[12000, 0, [0,0,0], [-0.029965, 0.011778, 0.000596], 13, [-0.078453, -0.156906, -0.098067], [-0.023928, -0.088534, 9.829716], [256.000000, 18.000000, -91.000000], [264, -56, 293]]
DATA[12060, 0, [0,0,0], [-0.029804, 0.010660, 0.014507], 13, [-0.117680, -0.137293, -0.078453], [-0.019143, -0.102891, 9.824930], [258.000000, 17.000000, -90.000000], [258, -60, 299]]
DATA[12120, 0, [0,0,0], [-0.029793, 0.011261, 0.007628], 13, [-0.137293, -0.137293, -0.039227], [0.000000, -0.083749, 9.824930], [257.000000, 15.000000, -93.000000], [271, -55, 295]]
DATA[12180, 0, [0,0,0], [-0.032784, 0.012899, 0.003054], 13, [-0.098067, -0.176520, -0.078453], [-0.043071, -0.102891, 9.820144], [258.000000, 15.000000, -93.000000], [269, -59, 298]]
DATA[12250, 0, [0,0,0], [-0.033062, 0.011417, 0.000669], 13, [-0.117680, -0.176520, -0.039227], [-0.021535, -0.102891, 9.796216], [259.000000, 17.000000, -90.000000], [266, -60, 290]]
DATA[12300, 0, [0,0,0], [-0.031564, 0.011991, -0.000327], 13, [-0.098067, -0.117680, -0.117680], [-0.002393, -0.088534, 9.820144], [-1.000000, 13.000000, -92.000000], [267, -63, 299]]
DATA[12360, 0, [0,0,0], [-0.032264, 0.012035, -0.000977], 13, [-0.117680, -0.156906, 10.355823], [-0.019143, -0.117248, 9.848858], [-1.000000, 14.000000, -91.000000], [265, -60, 299]]
DATA[12430, 0, [0,0,0], [-0.030071, 0.010370, 0.005928], 13, [-0.137293, -0.117680, 10.375436], [-0.043071, -0.069392, 9.824930], [257.000000, 15.000000, -92.000000], [268, -61, 287]]
DATA[12480, 0, [0,0,0], [-0.031322, 0.011248, 0.006962], 13, [-0.098067, -0.098067, -0.039227], [-0.016750, -0.102891, 9.829716], [258.000000, 19.000000, -92.000000], [266, -62, 292]]
DATA[12540, 0, [0,0,0], [-0.022050, 0.011283, 0.002920], 13, [-0.156906, -0.176520, -0.039227], [-0.014357, -0.088534, 9.798609], [256.000000, 18.000000, -92.000000], [261, -64, 297]]
DATA[12600, 0, [0,0,0], [-0.027352, 0.012616, -0.000535], 13, [-0.176520, -0.137293, -0.019613], [-0.016750, -0.102891, 9.815358], [257.000000, 19.000000, -93.000000], [269, -65, 294]]
DATA[12670, 0, [0,0,0], [-0.030679, 0.012239, 0.002062], 13, [-0.137293, -0.235360, 10.355823], [-0.043071, -0.117248, 9.777073], [257.000000, 17.000000, -93.000000], [263, -60, 293]]
DATA[12720, 0, [0,0,0], [-0.032400, 0.012221, 0.004732], 13, [-0.156906, -0.176520, -0.098067], [-0.035892, -0.122034, 9.853643], [258.000000, 19.000000, -91.000000], [260, -66, 292]]
DATA[12780, 0, [0,0,0], [-0.032228, 0.012200, 0.019964], 13, [-0.078453, -0.137293, -0.137293], [-0.040678, -0.088534, 9.853643], [257.000000, 19.000000, -90.000000], [269, -64, 300]]
DATA[12850, 0, [0,0,0], [-0.033205, 0.011181, 0.015741], 13, [-0.137293, -0.176520, -0.098067], [-0.007178, -0.131605, 9.863214], [257.000000, 20.000000, -89.000000], [270, -62, 303]]
DATA[12900, 0, [0,0,0], [-0.033817, 0.013021, 0.008558], 13, [-0.117680, -0.078453, -0.098067], [-0.011964, -0.093320, 9.796216], [257.000000, 20.000000, -89.000000], [274, -57, 297]]
DATA[12960, 0, [0,0,0], [-0.033532, 0.012834, 0.014505], 13, [-0.117680, -0.196133, -0.117680], [-0.021535, -0.083749, 9.796216], [256.000000, 22.000000, -90.000000], [266, -37, 305]]
DATA[13020, 0, [0,0,0], [-0.033734, 0.012456, 0.009990], 13, [-0.098067, -0.156906, -0.078453], [-0.026321, -0.098106, 9.805787], [259.000000, 16.000000, -90.000000], [274, -60, 293]]
DATA[13080, 0, [0,0,0], [-0.033805, 0.012101, 0.022966], 13, [-0.137293, -0.137293, -0.156906], [-0.033500, -0.093320, 9.853643], [260.000000, 17.000000, -92.000000], [267, -64, 306]]
DATA[13140, 0, [0,0,0], [-0.033273, 0.012233, 0.020210], 13, [-0.098067, -0.176520, -0.058840], [-0.019143, -0.088534, 9.810573], [-1.000000, 18.000000, -91.000000], [271, -63, 287]]
DATA[13200, 0, [0,0,0], [-0.033665, 0.011815, 0.018190], 13, [-0.156906, -0.156906, 10.434276], [-0.009571, -0.098106, 9.824930], [259.000000, 13.000000, -90.000000], [277, -59, 287]]
DATA[13260, 0, [0,0,0], [-0.034232, 0.010703, 0.020407], 13, [-0.176520, -0.156906, 10.179303], [-0.021535, -0.122034, 9.824930], [257.000000, 15.000000, -91.000000], [267, -59, 289]]
DATA[13320, 0, [0,0,0], [-0.034778, 0.010619, 0.011242], 13, [-0.098067, -0.117680, -0.078453], [-0.011964, -0.098106, 9.801002], [258.000000, 16.000000, -91.000000], [268, -48, 291]]
DATA[13390, 0, [0,0,0], [-0.033721, 0.009304, 0.024530], 13, [-0.117680, -0.117680, -0.137293], [-0.021535, -0.112463, 9.858429], [259.000000, 12.000000, -91.000000], [268, -56, 294]]
DATA[13440, 0, [0,0,0], [-0.033894, 0.009730, 0.013029], 13, [-0.137293, -0.098067, -0.039227], [-0.050249, -0.088534, 9.834501], [256.000000, 15.000000, -95.000000], [277, -50, 298]]
DATA[13500, 0, [0,0,0], [-0.035319, 0.010903, 0.024805], 13, [-0.274586, -0.137293, -0.058840], [-0.026321, -0.093320, 9.820144], [257.000000, 17.000000, -92.000000], [268, -52, 298]]
DATA[13560, 0, [0,0,0], [-0.034048, 0.011234, 0.026710], 13, [-0.098067, -0.098067, -0.078453], [-0.016750, -0.102891, 9.824930], [256.000000, 15.000000, -93.000000], [268, -55, 290]]
DATA[13620, 0, [0,0,0], [-0.034636, 0.010908, 0.033196], 13, [-0.078453, -0.117680, -0.019613], [-0.021535, -0.074178, 9.834501], [-2.000000, 15.000000, -95.000000], [276, -65, 293]]
DATA[13680, 0, [0,0,0], [-0.034517, 0.010937, 0.025160], 13, [-0.098067, -0.196133, 10.395049], [-0.026321, -0.107677, 9.824930], [258.000000, 16.000000, -93.000000], [268, -65, 293]]
DATA[13740, 0, [0,0,0], [-0.034376, 0.011126, 0.013048], 13, [-0.137293, -0.078453, -0.078453], [-0.004786, -0.102891, 9.805787], [-1.000000, 18.000000, -93.000000], [275, -59, 305]]
DATA[13800, 0, [0,0,0], [-0.033616, 0.011379, 0.024517], 13, [-0.176520, -0.098067, -0.098067], [-0.031107, -0.131605, 9.796216], [258.000000, 20.000000, -88.000000], [270, -61, 294]]
DATA[13860, 0, [0,0,0], [-0.032572, 0.011758, 0.013320], 13, [-0.078453, -0.098067, -0.019613], [-0.016750, -0.069392, 9.820144], [262.000000, 22.000000, -91.000000], [272, -55, 304]]
DATA[13930, 0, [0,0,0], [-0.033057, 0.011208, 0.013979], 13, [-0.117680, -0.156906, 10.355823], [-0.045464, -0.102891, 9.839287], [258.000000, 21.000000, -92.000000], [273, -58, 297]]
DATA[13980, 0, [0,0,0], [-0.033086, 0.012608, 0.020598], 13, [-0.117680, -0.176520, -0.117680], [-0.004786, -0.093320, 9.853643], [259.000000, 22.000000, -91.000000], [264, -63, 302]]
DATA[14040, 0, [0,0,0], [-0.033126, 0.007164, 0.021605], 13, [-0.078453, -0.156906, -0.058840], [0.009571, -0.107677, 9.810573], [259.000000, 19.000000, -91.000000], [265, -66, 299]]
DATA[14110, 0, [0,0,0], [-0.034536, 0.008858, 0.020967], 13, [-0.117680, -0.156906, -0.098067], [-0.028714, -0.078963, 9.829716], [258.000000, 16.000000, -87.000000], [273, -63, 287]]
DATA[14160, 0, [0,0,0], [-0.033574, 0.009842, 0.017726], 13, [-0.137293, -0.137293, -0.058840], [-0.038285, -0.107677, 9.829716], [258.000000, 22.000000, -90.000000], [273, -60, 285]]
DATA[14220, 0, [0,0,0], [-0.032236, 0.010877, 0.009691], 13, [-0.078453, -0.176520, -0.058840], [-0.021535, -0.102891, 9.815358], [258.000000, 13.000000, -89.000000], [266, -65, 300]]
DATA[14280, 0, [0,0,0], [-0.033148, 0.011455, 0.008592], 13, [-0.156906, -0.176520, -0.019613], [-0.031107, -0.083749, 9.820144], [258.000000, 13.000000, -93.000000], [269, -70, 295]]
DATA[14340, 0, [0,0,0], [-0.031492, 0.012775, 0.017521], 13, [-0.058840, -0.196133, -0.058840], [-0.052642, -0.122034, 9.810573], [256.000000, 15.000000, -90.000000], [269, -51, 296]]
DATA[14400, 0, [0,0,0], [-0.031259, 0.012599, 0.009031], 13, [-0.117680, -0.156906, -0.078453], [-0.026321, -0.093320, 9.820144], [256.000000, 17.000000, -93.000000], [268, -53, 291]]
